product_id,time,product_fe,time_fe,price,log_quantity,quantity,revenue
0,0,0.24835707650561634,-0.42461122261512424,8.309267172522857,1.924229176343587,6.849866591174888,56.917371602210544
0,1,0.24835707650561634,-0.1261935968296077,11.451161033462599,1.609833158095779,5.001976618907685,57.27843974872668
0,2,0.24835707650561634,-0.10281435495803085,6.061108686855057,2.5687319662223445,13.04926703410467,79.09302577750314
0,3,0.24835707650561634,-0.24068318076648565,6.597827670890142,2.3596183925846637,10.586910637875501,69.85061195581619
0,4,0.24835707650561634,-0.04838571349980274,7.53779932733609,2.7870390229283837,16.232883376048473,122.36021739270339
0,5,0.24835707650561634,0.12121525704436151,6.681248485932324,2.181348499187063,8.858243542419014,59.184126255806824
0,6,0.24835707650561634,0.565855770363159,5.418761662463368,3.421501499232052,30.615349450854197,165.89728188720764
0,7,0.24835707650561634,0.05237334384955169,7.491077120207964,2.0022471889188984,7.405679374742455,55.476515323729224
0,8,0.24835707650561634,0.07726511721682931,5.974732083644103,2.8109671017429516,16.62598946966114,99.3358327067134
0,9,0.24835707650561634,-0.022333774729850164,8.123153867796198,1.8083396191393835,6.100310180442674,49.55375823701942
0,10,0.24835707650561634,-0.5756313645897124,6.1479282377467435,1.8233429381045196,6.192525115116487,38.071200018180555
0,11,0.24835707650561634,-0.007954162634765062,10.074292489538816,1.6868956180942178,5.402682654564072,54.42820529023646
0,12,0.24835707650561634,0.01806906298230793,6.317662875162478,2.794147142992208,16.34867971967017,103.28544692288193
0,13,0.24835707650561634,0.7389726337455859,6.928114489601203,3.3594844982956293,28.77435382686844,199.35201767683904
0,14,0.24835707650561634,-0.05770828943433676,8.694611304518796,1.572878408926463,4.820503624073339,41.91240530334188
0,15,0.24835707650561634,0.09046420270008373,5.776668524753773,2.724560807435841,15.249714894497034,88.09254804250982
0,16,0.24835707650561634,-0.010413530911572993,7.732962118398725,1.9568316087880533,7.076869216085775,54.72516156485338
0,17,0.24835707650561634,-0.3506034112858596,9.596788880040089,1.128059365732428,3.0896547884871395,29.650764717315994
0,18,0.24835707650561634,0.34284684435450613,5.357531634642366,3.0083437761011798,20.253827258240907,108.51052025860751
0,19,0.24835707650561634,0.22557990980603224,7.667010481790601,2.3260019922152115,10.236932275073588,78.4866670543697
0,20,0.24835707650561634,0.23730958411291406,7.783270003743455,3.1357167682476605,23.005119272957653,179.05505476975176
0,21,0.24835707650561634,-0.2728162364384217,8.639671613142042,1.8708819261422105,6.494021121519695,56.10620993873855
0,22,0.24835707650561634,0.4208382932808297,5.769640986215765,2.6269953328235998,13.832146404784991,79.80651882438453
0,23,0.24835707650561634,-0.42055531883768427,5.674081371397529,2.054506540341932,7.802986463424364,44.274780133383274
1,0,-0.06913215058559233,-0.42461122261512424,8.202084367465012,1.656089145743034,5.238782613865723,42.968936981735546
1,1,-0.06913215058559233,-0.1261935968296077,7.8412396042173835,2.342111682475821,10.403181600379652,81.5738395747625
1,2,-0.06913215058559233,-0.10281435495803085,7.768666826594098,1.2771106456812265,3.586262757632925,27.860480516672773
1,3,-0.06913215058559233,-0.24068318076648565,7.919195654545575,1.0222728902571152,2.77950509995838,22.01144470937767
1,4,-0.06913215058559233,-0.04838571349980274,6.449451288795371,2.6477791049996866,14.122638892397523,91.08327160576485
1,5,-0.06913215058559233,0.12121525704436151,7.740379670480264,2.099291250521739,8.160384194457265,63.16447192208548
1,6,-0.06913215058559233,0.565855770363159,7.835106704430072,2.148314058225052,8.570397019719685,67.14997514883322
1,7,-0.06913215058559233,0.05237334384955169,6.405325260858288,2.3579353445086,10.56910734439693,67.69857025778852
1,8,-0.06913215058559233,0.07726511721682931,10.731194804658355,0.6576762915827462,1.9303016606977474,20.714443152703062
1,9,-0.06913215058559233,-0.022333774729850164,8.12354458509661,1.7673968503901694,5.855590526086325,47.56815071073158
1,10,-0.06913215058559233,-0.5756313645897124,5.822555766909226,1.8109738858384157,6.116401209130173,35.613087132951456
1,11,-0.06913215058559233,-0.007954162634765062,8.425903591691469,2.003228646050843,7.4129512995391895,62.4608129798212
1,12,-0.06913215058559233,0.01806906298230793,6.080358548028557,1.937172627777151,6.939103779486785,42.19223898125974
1,13,-0.06913215058559233,0.7389726337455859,8.648768326008065,2.4594212504582655,11.698039345557241,101.17363216825159
1,14,-0.06913215058559233,-0.05770828943433676,9.315867376312795,1.2479534984599732,3.483207269313022,32.44909696512875
1,15,-0.06913215058559233,0.09046420270008373,6.270546652992593,2.3441518743223,10.4244277524017,65.36686055218557
1,16,-0.06913215058559233,-0.010413530911572993,8.959148830235435,1.3628375830206307,3.907264774436029,35.005766633308674
1,17,-0.06913215058559233,-0.3506034112858596,8.024955993999697,1.3339999082995324,3.7961975017245475,30.464317895871083
1,18,-0.06913215058559233,0.34284684435450613,8.709479515833307,1.7283520273334978,5.631365920243397,49.046266128521644
1,19,-0.06913215058559233,0.22557990980603224,10.797974783834672,1.7827507369713524,5.9461903487500685,64.20681344568433
1,20,-0.06913215058559233,0.23730958411291406,7.0351736697932905,2.499329203325183,12.174324724518213,85.64848874944398
1,21,-0.06913215058559233,-0.2728162364384217,6.355069031480348,1.813786291296009,6.133627221182443,38.979624403981404
1,22,-0.06913215058559233,0.4208382932808297,6.184815122168474,2.630031870070903,13.874212067206258,85.8094366014296
1,23,-0.06913215058559233,-0.42055531883768427,6.276659693331289,1.3204781916762918,3.745211878271542,23.507420439332556
2,0,0.32384426905034625,-0.42461122261512424,7.275988339937785,1.832460564857417,6.2492444276067705,45.469429588688044
2,1,0.32384426905034625,-0.1261935968296077,7.910811711929053,2.080243694663222,8.006419798353054,63.33727951143199
2,2,0.32384426905034625,-0.10281435495803085,7.809478278299275,2.924260601602302,18.620453025518934,145.41602343488213
2,3,0.32384426905034625,-0.24068318076648565,8.71840797699534,1.501416005840805,4.488039663415664,39.12856080259461
2,4,0.32384426905034625,-0.04838571349980274,7.408295444574134,2.7108111596129025,15.04147160200218,111.43166554880395
2,5,0.32384426905034625,0.12121525704436151,9.881919906792696,2.308056934987255,10.054868398634557,99.36140418864763
2,6,0.32384426905034625,0.565855770363159,7.008114089194643,3.053288010731933,21.184886165958332,148.46609921763726
2,7,0.32384426905034625,0.05237334384955169,12.730921949513522,2.0877530081815525,8.066768821055465,102.69740424562634
2,8,0.32384426905034625,0.07726511721682931,8.374015089593556,2.325040823719732,10.227097585434496,85.64186950317429
2,9,0.32384426905034625,-0.022333774729850164,6.224969163704553,2.6754055199457594,14.518236080324053,90.37557191140009
2,10,0.32384426905034625,-0.5756313645897124,5.964477756320961,2.053544457973704,7.795482957802383,46.495984701591446
2,11,0.32384426905034625,-0.007954162634765062,8.137593382530568,2.5382190465682144,12.657109164031535,102.99840777519003
2,12,0.32384426905034625,0.01806906298230793,7.0660911095763765,2.7378929377736743,15.454387409781132,109.20210948020355
